creator_id,campaign_id,category_match,followers_match,engagement_match,platform_match,experience_score,overall_rating,num_categories,num_languages,account_age_days,estimated_followers,estimated_engagement_rate,campaign_budget,campaign_duration_days,budget_fit,versatility_score,success_rate,outcome
creator_35,campaign_35,0.0,1.0,0.5,0.7614357883060591,5,4.958103591180997,1,2,864,500000,0.01973675753920349,5000,58,0.20169001748545654,0.2,0.9916207182361993,1
creator_36,campaign_36,0.0,0.5,0.5,0.9908966260001796,3,4.880753461502767,5,3,1168,10000,0.021284310580883245,1000,24,2.0,1.5,0.9761506923005534,1
creator_37,campaign_37,0.0,1.0,1.0,0.8323655592985113,5,3.5376953225194976,3,3,692,50000,0.05290407386711328,5000,79,2.0,0.9,0.7075390645038995,1
creator_38,campaign_38,0.0,1.0,0.5,0.6978029989377701,3,2.6858271808839502,5,4,146,50000,0.0162705577981229,50000,52,2.0,2.0,0.53716543617679,0
creator_39,campaign_39,0.0,1.0,1.0,0.9188958300091201,5,2.9662775312601495,1,3,1527,10000,0.09099562635157837,5000,66,2.0,0.30000000000000004,0.5932555062520299,1
creator_40,campaign_40,1.0,1.0,1.0,0.9011720264019446,5,3.242701374694996,5,2,1619,5000,0.095874010249933,1000,56,2.0,1.0,0.6485402749389992,1
creator_41,campaign_41,0.0,0.5,1.0,0.8453561712254419,5,3.6346331392126308,1,3,859,10000,0.0930829498945172,10000,59,2.0,0.30000000000000004,0.7269266278425262,1
creator_42,campaign_42,0.0,1.0,0.5,0.9843422307139119,5,2.785125744263497,3,3,330,1000000,0.01320447038648579,5000,73,0.17952510798833637,0.9,0.5570251488526994,1
creator_43,campaign_43,0.0,0.5,1.0,0.8693566316463324,1,4.12124399386801,2,4,1213,5000,0.08008643412326477,1000,27,2.0,0.8,0.824248798773602,1
creator_44,campaign_44,0.0,1.0,1.0,0.7507580067540855,5,4.456637527638949,2,2,932,1000000,0.04627319400412168,20000,52,0.44876882797770773,0.4,0.8913275055277898,1
creator_45,campaign_45,0.0,1.0,1.0,0.9561257824854605,5,3.4126281938545135,1,2,528,50000,0.07130239291651515,1000,14,0.5860585702250292,0.2,0.6825256387709027,1
creator_46,campaign_46,0.0,1.0,1.0,0.9861600467896237,5,4.2853038185057635,5,3,1716,5000,0.08387042042556135,1000,12,2.0,1.5,0.8570607637011527,1
creator_47,campaign_47,1.0,1.0,0.5,0.9735272067229128,4,3.6988263818032223,5,2,1022,50000,0.03839402858340015,20000,87,2.0,1.0,0.7397652763606445,1
creator_48,campaign_48,0.0,1.0,1.0,0.6406298176941525,4,3.161917934361886,2,3,102,50000,0.09848943879883712,50000,56,2.0,0.6000000000000001,0.6323835868723772,1
creator_49,campaign_49,1.0,1.0,0.5,0.6445257285910201,5,2.989598104735584,3,1,750,100000,0.017411769130308234,1000,18,0.3344931208030871,0.30000000000000004,0.5979196209471168,1
creator_50,campaign_0,0.0,1.0,1.0,0.6533586355763237,5,4.047867840122975,5,1,103,10000,0.09928346264007351,20000,22,2.0,0.5,0.809573568024595,1
creator_51,campaign_1,1.0,0.5,0.5,0.8530913544030265,4,3.023549542000702,1,3,1330,5000,0.029136227442715656,20000,61,2.0,0.30000000000000004,0.6047099084001404,1
creator_52,campaign_2,0.0,1.0,0.5,0.6163548389962678,5,3.616194769207703,1,1,1375,10000,0.042692156070595955,5000,15,2.0,0.1,0.7232389538415406,0
creator_53,campaign_3,1.0,0.5,0.5,0.7169781843989583,3,4.044836138778234,3,2,1017,50000,0.029253058344974596,20000,10,2.0,0.6000000000000001,0.8089672277556469,1
creator_54,campaign_4,0.0,0.5,1.0,0.9776894697895147,5,3.674505189244199,3,4,1272,10000,0.07317581805732933,10000,25,2.0,1.2000000000000002,0.7349010378488398,1
creator_55,campaign_5,0.0,0.5,0.5,0.7500217547542145,5,3.1849765011814752,4,4,1362,5000,0.048058310415712395,5000,13,2.0,1.6,0.636995300236295,1
creator_56,campaign_6,1.0,1.0,0.5,0.8802455273630155,5,3.6510670559165037,2,1,869,500000,0.022629116779104348,20000,70,1.0955701275105465,0.2,0.7302134111833007,1
creator_57,campaign_7,0.0,1.0,0.5,0.8638926129043027,5,2.8214670323281834,4,1,92,50000,0.019501807799751705,5000,45,2.0,0.4,0.5642934064656366,1
creator_58,campaign_8,0.0,1.0,1.0,0.8188244859194505,5,2.667669128850722,1,4,198,50000,0.08109534427903346,5000,17,2.0,0.4,0.5335338257701444,1
creator_59,campaign_9,0.0,0.5,1.0,0.7989524577637106,5,3.708121735111561,2,1,646,10000,0.07973449899891592,20000,26,2.0,0.2,0.7416243470223123,0
creator_60,campaign_10,0.0,1.0,1.0,0.8109196532515176,5,4.6022224417787125,5,1,481,500000,0.09563173117712377,1000,68,0.04345726494756346,0.5,0.9204444883557426,1
creator_61,campaign_11,0.0,0.5,1.0,0.8951640214659956,2,3.7239022655690146,1,4,385,5000,0.08415865526065411,1000,57,2.0,0.4,0.7447804531138029,1
creator_62,campaign_12,0.0,1.0,1.0,0.617424272228968,5,2.50929025067996,2,4,1172,500000,0.057958631124535635,10000,42,0.797038126401697,0.8,0.5018580501359919,0
creator_63,campaign_13,0.0,1.0,1.0,0.912389760287221,5,4.137319336930339,4,4,1135,1000000,0.09748378847589613,10000,49,0.24170239678476071,1.6,0.8274638673860679,0
creator_64,campaign_14,0.0,0.5,0.5,0.6196214290351175,5,4.164184340573228,3,2,1049,5000,0.04980919630295892,5000,17,2.0,0.6000000000000001,0.8328368681146456,1
creator_65,campaign_15,0.0,1.0,1.0,0.6484554295395606,5,3.7083857576472474,2,2,1001,1000000,0.03387047458407591,20000,29,0.5393182184123375,0.4,0.7416771515294495,1
creator_66,campaign_16,0.0,1.0,0.5,0.7874319217500556,5,3.270986479912865,2,4,1242,1000000,0.011387364946888533,10000,26,0.3057181697756937,0.8,0.654197295982573,1
creator_67,campaign_17,0.0,1.0,1.0,0.6848645051724117,5,4.108679830614321,3,2,1054,1000000,0.06352985933117515,20000,82,0.48677436121883566,0.6000000000000001,0.8217359661228641,0
creator_68,campaign_18,0.0,1.0,1.0,0.6259088798100807,2,3.8651151833952895,1,1,1757,50000,0.04369025383270657,5000,28,2.0,0.1,0.7730230366790579,1
creator_69,campaign_19,0.0,1.0,0.5,0.7196521182524978,5,2.660338130593458,1,1,753,500000,0.03910846197899937,5000,62,0.37589206744066167,0.1,0.5320676261186916,0
creator_70,campaign_20,0.0,1.0,1.0,0.9958259232951228,5,2.967019745476246,2,2,986,1000000,0.06988643133744286,50000,57,1.6851926946638618,0.4,0.5934039490952492,1
creator_71,campaign_21,0.0,1.0,1.0,0.8592672195918174,2,3.58160620151009,5,4,724,10000,0.08851718588380317,1000,60,2.0,2.0,0.7163212403020179,1
creator_72,campaign_22,0.0,1.0,0.5,0.7614717130346057,5,2.5316445712104056,5,3,737,1000000,0.027011536060109885,1000,51,0.03950001557769579,1.5,0.5063289142420812,1
creator_73,campaign_23,0.0,1.0,1.0,0.8719491495788699,5,3.1380780422964136,4,1,1043,50000,0.048353639360565144,5000,43,2.0,0.4,0.6276156084592828,1
creator_74,campaign_24,0.0,1.0,1.0,0.9525299557859807,5,2.836142601917661,3,3,55,500000,0.09925428059086933,5000,17,0.3525915796066985,0.9,0.5672285203835322,0
creator_75,campaign_25,0.0,1.0,1.0,0.9869276688922365,5,4.1817813162169255,3,4,727,1000000,0.0801193768604782,50000,21,1.1956627145015992,1.2000000000000002,0.8363562632433851,1
creator_76,campaign_26,1.0,1.0,0.5,0.9660307061115224,4,3.9861846372815473,1,3,533,500000,0.018881282573548968,5000,59,0.25086645275969166,0.30000000000000004,0.7972369274563095,1
creator_77,campaign_27,1.0,1.0,1.0,0.8502225758889956,5,4.086375352154068,3,4,1637,500000,0.07451534860605123,5000,37,0.2447156498907683,1.2000000000000002,0.8172750704308136,1
creator_78,campaign_28,0.0,1.0,1.0,0.8121331024278537,5,4.4382450459937575,4,1,1539,50000,0.05283032597465417,20000,10,2.0,0.4,0.8876490091987514,1
creator_79,campaign_29,0.0,1.0,1.0,0.6541514384044405,5,2.8799814036116933,3,4,1398,1000000,0.03349601199057963,1000,35,0.03472244642781137,1.2000000000000002,0.5759962807223387,0
creator_80,campaign_30,1.0,1.0,0.5,0.7147614195648408,3,3.912806677457626,3,4,1126,10000,0.01869189226350977,1000,75,2.0,1.2000000000000002,0.7825613354915252,1
creator_81,campaign_31,0.0,1.0,1.0,0.8713402517820079,5,2.7391214988900168,5,2,762,10000,0.07497186165930737,50000,47,2.0,1.0,0.5478242997780034,0
creator_82,campaign_32,0.0,1.0,1.0,0.6934316332487465,5,3.5276019514365284,2,2,1213,500000,0.072405550233854,50000,39,2.0,0.4,0.7055203902873057,1
creator_83,campaign_33,0.0,1.0,1.0,0.6637229929007743,5,3.5033700105962953,3,2,954,500000,0.0689522226764581,20000,76,1.1417577897571758,0.6000000000000001,0.700674002119259,1
creator_84,campaign_34,0.0,0.5,1.0,0.7589815702668108,4,3.4500184106018796,4,2,1763,10000,0.07778797317228064,50000,67,2.0,0.8,0.6900036821203759,1
creator_85,campaign_35,0.0,1.0,1.0,0.7002623920166278,3,4.099041831080155,3,2,1785,100000,0.0744840876999318,20000,15,2.0,0.6000000000000001,0.8198083662160309,1
creator_86,campaign_36,1.0,0.5,1.0,0.782792143851202,2,3.7206028235835764,3,2,1071,5000,0.074946667240423,10000,56,2.0,0.6000000000000001,0.7441205647167153,1
creator_87,campaign_37,0.0,1.0,0.5,0.8241080302387892,5,3.591536405504316,5,2,592,1000000,0.020142807439449267,20000,21,0.5568647437166001,1.0,0.7183072811008632,0
creator_88,campaign_38,0.0,0.5,1.0,0.8739746992965236,5,3.7684136801620745,5,3,1767,10000,0.08456847183343445,10000,30,2.0,1.5,0.7536827360324149,1
creator_89,campaign_39,0.0,1.0,1.0,0.8180956698910474,5,4.3353751411408865,5,3,1316,500000,0.07732804291328138,50000,39,2.0,1.5,0.8670750282281773,1
creator_90,campaign_40,0.0,1.0,0.5,0.9498305906872803,5,2.548587887955755,1,3,660,5000,0.025588326768392088,50000,23,2.0,0.30000000000000004,0.509717577591151,1
creator_91,campaign_41,1.0,1.0,1.0,0.9291922501257162,5,3.246615033966854,5,1,553,100000,0.0348960049384331,1000,13,0.3080131119759391,0.5,0.6493230067933708,1
creator_92,campaign_42,0.0,1.0,1.0,0.700149220282791,4,3.3572991465746984,5,2,866,10000,0.026044732748983675,50000,53,2.0,1.0,0.6714598293149396,1
creator_93,campaign_43,0.0,1.0,1.0,0.9809682779013825,5,4.9600453754909015,3,2,1418,100000,0.0568986561622113,50000,75,2.0,0.6000000000000001,0.9920090750981803,1
creator_94,campaign_44,0.0,0.5,1.0,0.7891656178136555,1,3.110511182969872,1,4,642,5000,0.07266371277704799,10000,35,2.0,0.4,0.6221022365939743,1
creator_95,campaign_45,0.0,1.0,0.5,0.8455980496139268,4,3.4915153133774313,5,1,290,50000,0.019103595212658576,1000,12,0.5728171926776828,0.5,0.6983030626754863,1
creator_96,campaign_46,0.0,1.0,1.0,0.7695749023574325,2,2.989246348257599,2,2,1761,10000,0.08138537379946374,20000,89,2.0,0.4,0.5978492696515197,1
creator_97,campaign_47,0.0,0.5,0.5,0.7113968013429547,3,2.9808578911875534,4,2,1520,10000,0.03158305035119932,20000,21,2.0,0.8,0.5961715782375107,0
creator_98,campaign_48,0.0,1.0,0.5,0.9726432381863696,2,3.791633723153107,1,3,136,100000,0.021399261932643555,10000,87,2.0,0.30000000000000004,0.7583267446306214,1
creator_99,campaign_49,0.0,1.0,1.0,0.6685162218670693,5,4.447471264749021,5,1,60,50000,0.05781412044647523,10000,33,2.0,0.5,0.8894942529498042,1
creator_0,campaign_0,0.0,0.5,0.5,0.6287544491408814,5,4.768164282037045,1,3,1569,10000,0.02847317767626431,5000,85,2.0,0.30000000000000004,0.953632856407409,1
creator_1,campaign_1,0.0,1.0,1.0,0.9549164007109318,5,2.852084222875959,1,3,340,5000,0.05658832801158446,20000,56,2.0,0.30000000000000004,0.5704168445751918,0
creator_2,campaign_2,0.0,1.0,1.0,0.8210989790386813,5,2.5974309099210577,1,4,263,500000,0.09094841399564622,5000,70,0.38499580342269524,0.4,0.5194861819842116,0
creator_3,campaign_3,0.0,1.0,1.0,0.7705559579077701,5,4.623859398885305,3,3,648,100000,0.04382945682984969,50000,53,2.0,0.9,0.924771879777061,1
creator_4,campaign_4,0.0,1.0,0.5,0.8870889018973965,5,3.6013416203084456,4,3,1710,50000,0.03924927057372296,20000,56,2.0,1.2000000000000002,0.7202683240616892,1
creator_5,campaign_5,0.0,1.0,0.5,0.953788525430211,5,3.2132443022255703,4,1,1155,100000,0.011651379550626933,10000,59,2.0,0.4,0.642648860445114,1
creator_6,campaign_6,0.0,1.0,0.5,0.999279151715143,5,4.039609736053089,4,1,1644,50000,0.020850804623980035,1000,48,0.49509733134619704,0.4,0.8079219472106178,1
creator_7,campaign_7,0.0,1.0,1.0,0.9260031107935031,2,4.118769393503094,2,3,971,1000000,0.06109851029329721,1000,7,0.024279096605345035,0.6000000000000001,0.8237538787006187,0
creator_8,campaign_8,0.0,0.5,1.0,0.737584245433427,5,4.08164843982385,4,3,959,5000,0.07550702812451321,20000,60,2.0,1.2000000000000002,0.8163296879647699,0
creator_9,campaign_9,0.0,1.0,1.0,0.8771636606272324,5,3.66033796799683,4,3,275,10000,0.0588889888424924,1000,58,2.0,1.2000000000000002,0.732067593599366,1
creator_10,campaign_10,0.0,1.0,1.0,0.6724991224264619,5,2.542932476655924,4,4,475,10000,0.027453270188779653,10000,81,2.0,1.6,0.5085864953311848,1
creator_11,campaign_11,0.0,1.0,1.0,0.9467494331196715,3,2.952625901180369,5,1,772,5000,0.07871961106534468,20000,70,2.0,0.5,0.5905251802360738,1
creator_12,campaign_12,0.0,0.5,0.5,0.6395465353824058,2,2.5087771272766264,4,2,596,10000,0.026740758867039575,50000,7,2.0,0.8,0.5017554254553253,0
creator_13,campaign_13,0.0,1.0,1.0,0.9337691383377379,5,4.315892544285207,1,4,1595,50000,0.06770075185467815,50000,82,2.0,0.4,0.8631785088570414,1
creator_14,campaign_14,0.0,1.0,0.5,0.9186194216185994,3,4.8077145480985735,3,3,1136,1000000,0.022629049746723542,10000,42,0.20799903779551446,0.9,0.9615429096197147,1
creator_15,campaign_15,0.0,1.0,1.0,0.708738373593681,5,3.082735177155141,3,3,434,100000,0.05560193375274313,1000,64,0.32438725434821036,0.9,0.6165470354310282,1
creator_16,campaign_16,1.0,1.0,1.0,0.6770304389387362,5,3.1336342346759114,4,2,1307,50000,0.08706701743274307,5000,60,2.0,0.8,0.6267268469351823,1
creator_17,campaign_17,1.0,1.0,0.5,0.6803482942766631,5,2.8200442716041643,2,1,565,500000,0.014907030299045176,50000,74,2.0,0.2,0.5640088543208328,1
creator_18,campaign_18,1.0,1.0,0.5,0.8088294284549332,1,3.468044642698012,3,3,862,500000,0.025627538136287084,10000,30,0.5766938451069283,0.9,0.6936089285396024,1
creator_19,campaign_19,0.0,0.5,1.0,0.881336381807573,3,3.0150435107284403,2,3,588,10000,0.09202844969678328,20000,24,2.0,0.6000000000000001,0.603008702145688,1
creator_20,campaign_20,0.0,0.5,1.0,0.7845082132609087,5,4.033643566578142,2,1,1507,5000,0.09955474772313226,50000,25,2.0,0.2,0.8067287133156285,1
creator_21,campaign_21,1.0,0.5,1.0,0.6408689292142323,5,4.860830589370729,1,4,512,5000,0.09321131977180604,20000,23,2.0,0.4,0.9721661178741459,1
creator_22,campaign_22,0.0,1.0,1.0,0.9631850874084202,5,4.106956722964853,1,4,36,1000000,0.06337953596009481,5000,70,0.12174464785668475,0.4,0.8213913445929706,1
creator_23,campaign_23,0.0,1.0,1.0,0.9844415499882146,5,4.150883321356712,5,3,411,500000,0.08575225912873034,50000,41,2.0,1.5,0.8301766642713424,1
creator_24,campaign_24,0.0,1.0,0.5,0.9350250938705296,4,2.9678625786555655,5,1,1230,500000,0.016039761537371647,20000,44,1.347771298026875,0.5,0.5935725157311131,1
creator_25,campaign_25,0.0,1.0,0.5,0.8222074666810383,5,4.624939417773989,4,3,1760,10000,0.023779225431891995,1000,61,2.0,1.2000000000000002,0.9249878835547978,1
creator_26,campaign_26,0.0,1.0,1.0,0.6128861441801491,2,4.070208691428588,3,3,631,1000000,0.08698025172720833,1000,47,0.02456876479345862,0.9,0.8140417382857177,1
creator_27,campaign_27,0.0,1.0,0.5,0.693630481593646,1,4.59907346892248,1,4,1063,100000,0.03150359353700728,5000,16,1.0871755004104018,0.4,0.919814693784496,0
creator_28,campaign_28,0.0,0.5,1.0,0.8774539362910592,3,4.625099637482984,5,2,1062,10000,0.0844701162381652,5000,46,2.0,1.0,0.9250199274965969,0
creator_29,campaign_29,0.0,1.0,1.0,0.9964341352541437,5,2.7508276330301715,1,2,979,500000,0.07068129054653792,10000,13,0.727053914969184,0.2,0.5501655266060343,0
creator_30,campaign_30,0.0,1.0,0.5,0.8324741370928455,5,4.590017499305874,2,4,139,100000,0.013096326494286506,10000,78,2.0,0.8,0.9180034998611749,1
creator_31,campaign_31,1.0,0.5,0.5,0.8763682280284779,2,4.966066365358825,4,2,1116,5000,0.022387509823722784,10000,29,2.0,0.8,0.9932132730717649,1
creator_32,campaign_32,0.0,1.0,1.0,0.6937622977633036,5,3.4387699444056543,4,1,1067,100000,0.06017664382005478,50000,30,2.0,0.4,0.6877539888811308,1
creator_33,campaign_33,0.0,1.0,0.5,0.8711980150235579,5,2.6560629592062837,1,1,661,5000,0.04415008481928563,50000,16,2.0,0.1,0.5312125918412567,1
creator_34,campaign_34,0.0,1.0,0.5,0.6413201911253119,5,4.260102483276842,2,1,242,50000,0.011803094566949363,50000,10,2.0,0.2,0.8520204966553685,1
creator_35,campaign_35,0.0,0.5,1.0,0.7183970500575868,5,4.2038375005211766,1,3,983,5000,0.09349409178096194,5000,41,2.0,0.30000000000000004,0.8407675001042353,0
creator_36,campaign_36,0.0,1.0,1.0,0.6990843887116188,2,3.774731439327179,1,1,1130,500000,0.0904177001636317,50000,47,2.0,0.1,0.7549462878654358,1
creator_37,campaign_37,0.0,1.0,0.5,0.9736239280337944,1,4.960438712787694,3,1,1102,50000,0.036575377343465484,5000,84,2.0,0.30000000000000004,0.9920877425575387,1
creator_38,campaign_38,0.0,0.5,0.5,0.6128649899908201,2,3.0769209749508857,2,4,1016,50000,0.03676093727860411,50000,51,2.0,0.8,0.6153841949901772,1
creator_39,campaign_39,0.0,1.0,1.0,0.9597357636073612,5,3.691208019638176,5,2,390,100000,0.08072801710352966,1000,14,0.27091401911779095,1.0,0.7382416039276352,1
creator_40,campaign_40,0.0,0.5,0.5,0.8803118158188947,5,2.7095210837179105,2,4,792,10000,0.017152449926904515,10000,19,2.0,0.8,0.5419042167435821,1
creator_41,campaign_41,0.0,1.0,1.0,0.6029009712060578,5,3.0778508550246193,1,4,422,500000,0.07515998867076064,1000,56,0.06498040659556269,0.4,0.6155701710049238,1
creator_42,campaign_42,0.0,1.0,1.0,0.854911924049235,4,3.6760806191581032,2,4,1390,5000,0.07246594673703612,20000,57,2.0,0.8,0.7352161238316206,1
creator_43,campaign_43,0.0,1.0,1.0,0.9345477172040345,1,2.678595957522071,1,1,1015,50000,0.09637541542350653,10000,53,2.0,0.1,0.5357191915044142,0
creator_44,campaign_44,0.0,1.0,1.0,0.7684285592774536,1,3.3662376579420625,2,2,1459,1000000,0.03957329467252494,1000,85,0.029706755779428433,0.4,0.6732475315884126,1
creator_45,campaign_45,0.0,1.0,1.0,0.9198962574851357,3,4.63854038657795,1,1,1698,50000,0.07565589999628904,50000,24,2.0,0.1,0.92770807731559,1
creator_46,campaign_46,0.0,1.0,0.5,0.6730126204034695,4,4.046718374279928,2,3,701,1000000,0.011730853311108416,20000,46,0.4942276222411645,0.6000000000000001,0.8093436748559857,0
creator_47,campaign_47,0.0,1.0,1.0,0.6367751743683351,2,3.0209630081411296,4,4,1657,100000,0.031145370655005347,5000,30,1.6551013655333102,1.6,0.604192601628226,1
creator_48,campaign_48,0.0,1.0,0.5,0.7990080041813783,5,2.5858304278571334,3,2,1229,1000000,0.01843523794537448,20000,69,0.7734459222283154,0.6000000000000001,0.5171660855714266,1
creator_49,campaign_49,1.0,0.5,0.5,0.6980615784418974,5,4.221458014947058,1,4,1699,5000,0.0463897053412788,50000,21,2.0,0.4,0.8442916029894116,1
creator_50,campaign_0,0.0,1.0,0.5,0.6185413077737117,3,4.167090701903232,3,4,1775,1000000,0.03884049373372851,10000,51,0.23997557805575742,1.2000000000000002,0.8334181403806464,1
creator_51,campaign_1,0.0,1.0,1.0,0.9324539061614784,5,3.1433549704738306,4,3,205,50000,0.09976734393556827,50000,79,2.0,1.2000000000000002,0.6286709940947661,1
creator_52,campaign_2,0.0,1.0,1.0,0.9697488185439853,5,2.827890559913147,2,1,431,1000000,0.03265834478909033,5000,12,0.1768102369617007,0.2,0.5655781119826294,0
creator_53,campaign_3,0.0,1.0,0.5,0.9211719365497105,4,2.8282171777065983,1,3,1109,1000000,0.019141492928019515,1000,88,0.03535796359213475,0.30000000000000004,0.5656434355413197,1
creator_54,campaign_4,0.0,0.5,1.0,0.6907078213403066,3,2.5840241557875157,2,4,883,5000,0.04207760696420089,5000,81,2.0,0.8,0.5168048311575031,0
creator_55,campaign_5,0.0,0.5,1.0,0.8553003941587956,2,2.574451968302302,3,3,729,50000,0.06882059997622225,10000,8,2.0,0.9,0.5148903936604604,1
creator_56,campaign_6,0.0,1.0,1.0,0.6232951130842713,5,4.929561061698514,2,1,1734,100000,0.09497569271550957,20000,73,2.0,0.2,0.9859122123397028,1
creator_57,campaign_7,0.0,0.5,1.0,0.6591818955095883,5,4.0150251843678575,5,3,323,10000,0.0945301722554086,1000,87,2.0,1.5,0.8030050368735715,1
creator_58,campaign_8,0.0,1.0,1.0,0.6134236726589004,4,3.5575361156044067,5,3,1321,50000,0.09911486910298649,20000,55,2.0,1.5,0.7115072231208813,1
creator_59,campaign_9,0.0,1.0,1.0,0.9610961844368006,5,4.6842729384812145,2,4,211,100000,0.09984728401605626,10000,60,2.0,0.8,0.9368545876962429,1
creator_60,campaign_10,0.0,1.0,1.0,0.73502290142418,5,3.0547890567832563,3,1,845,500000,0.052808588600647306,5000,66,0.32735484559219175,0.30000000000000004,0.6109578113566513,1
creator_61,campaign_11,1.0,0.5,1.0,0.6807198325368761,3,2.8604081504358208,5,2,1638,5000,0.060396773243125895,20000,35,2.0,1.0,0.5720816300871642,1
creator_62,campaign_12,0.0,1.0,1.0,0.6103844073415684,5,4.022262152575095,2,2,511,10000,0.08887169017244725,1000,14,2.0,0.4,0.804452430515019,1
creator_63,campaign_13,0.0,1.0,1.0,0.8136993691691301,5,2.821364894011276,4,1,695,1000000,0.050782269833064976,10000,87,0.3544383791414693,0.4,0.5642729788022552,1
creator_64,campaign_14,1.0,0.5,0.5,0.7166895548721444,5,4.959614807118864,2,3,1678,5000,0.050367304709423424,5000,65,2.0,0.6000000000000001,0.9919229614237729,1
creator_65,campaign_15,0.0,1.0,0.5,0.6004514490107931,5,4.662922895358147,3,3,604,1000000,0.05272550067434351,1000,53,0.021445776017344858,0.9,0.9325845790716294,1
creator_66,campaign_16,0.0,1.0,1.0,0.6879698192157497,5,3.0702221619248484,3,3,1007,100000,0.038288339085222306,1000,38,0.3257093289213504,0.9,0.6140444323849696,0
creator_67,campaign_17,0.0,1.0,1.0,0.6542164052363347,2,4.301880545694086,1,4,208,5000,0.03863192782001418,1000,48,2.0,0.4,0.8603761091388172,1
creator_68,campaign_18,0.0,0.5,1.0,0.6522881275800385,3,2.702174364580265,5,1,292,5000,0.0944540863375655,20000,50,2.0,0.5,0.540434872916053,1
creator_69,campaign_19,0.0,0.5,1.0,0.7926729289820769,1,3.295516989990218,2,3,414,10000,0.03952931282576396,5000,45,2.0,0.6000000000000001,0.6591033979980436,0
creator_70,campaign_20,0.0,1.0,1.0,0.7052770016720358,1,4.6521753088866795,5,4,33,500000,0.06113875067087418,5000,9,0.214953206533249,2.0,0.9304350617773359,1
creator_71,campaign_21,0.0,1.0,0.5,0.9277338496122475,5,3.018496794572841,3,3,723,1000000,0.011230988599417973,5000,52,0.1656453639106007,0.9,0.6036993589145683,0
creator_72,campaign_22,0.0,1.0,1.0,0.9578670497256054,5,2.6297779241726573,4,1,404,100000,0.09943202732947022,20000,20,2.0,0.4,0.5259555848345314,0
creator_73,campaign_23,0.0,1.0,1.0,0.8356155762433362,4,3.4898527395349355,5,4,485,50000,0.05751182780484115,5000,22,2.0,2.0,0.6979705479069871,1
creator_74,campaign_24,0.0,1.0,1.0,0.9566156758926317,5,4.131722598352314,4,1,377,100000,0.09763733927061645,5000,65,1.2101490070978977,0.4,0.8263445196704629,0
creator_75,campaign_25,0.0,0.5,0.5,0.9921566077442774,5,3.8982359691132507,1,1,1336,10000,0.02040506993731733,10000,9,2.0,0.1,0.7796471938226501,1
creator_76,campaign_26,0.0,1.0,0.5,0.7142925714263125,5,4.247462770436214,5,4,868,50000,0.02317383448013413,10000,80,2.0,2.0,0.8494925540872428,1
creator_77,campaign_27,0.0,1.0,1.0,0.702845865201658,4,3.8107149584368782,3,3,1274,50000,0.07777091806188631,5000,19,2.0,0.9,0.7621429916873756,1
creator_78,campaign_28,0.0,1.0,0.5,0.6557753308599895,2,3.7946034715171644,3,1,40,500000,0.02809703690144847,10000,46,0.5270642940724336,0.30000000000000004,0.7589206943034329,0
creator_79,campaign_29,0.0,1.0,0.5,0.9581614898233023,1,4.278635604660573,4,1,241,1000000,0.013472758072736058,50000,68,1.1685968289876496,0.4,0.8557271209321146,1
creator_80,campaign_30,0.0,1.0,1.0,0.8766281511072225,5,3.465331124567903,1,4,1762,500000,0.08322650922006822,50000,73,2.0,0.4,0.6930662249135806,1
creator_81,campaign_31,0.0,0.5,1.0,0.6414997698301407,5,3.9505474092263513,4,1,1441,50000,0.05722222072773427,50000,59,2.0,0.4,0.7901094818452703,1
creator_82,campaign_32,1.0,1.0,1.0,0.8465167161017844,5,4.9118813320795764,5,4,1067,100000,0.07701682994686436,1000,45,0.2035879803261907,2.0,0.9823762664159152,1
creator_83,campaign_33,0.0,1.0,0.5,0.6091608645859649,5,3.5733569584269365,2,1,1448,50000,0.031897258871014286,50000,36,2.0,0.2,0.7146713916853873,1
creator_84,campaign_34,0.0,1.0,0.5,0.8586389135209882,5,4.9942405466530335,3,3,156,100000,0.020534012323909258,1000,47,0.20023064381033173,0.9,0.9988481093306067,1
creator_85,campaign_35,0.0,1.0,1.0,0.9596488402641884,2,4.833754691756088,4,4,428,5000,0.030049672624139552,10000,75,2.0,1.6,0.9667509383512176,1
creator_86,campaign_36,0.0,0.5,1.0,0.9839746287195537,3,3.4871663078607305,1,1,1148,50000,0.07857062129691157,10000,54,2.0,0.1,0.6974332615721461,1
creator_87,campaign_37,0.0,1.0,1.0,0.8212733969030919,5,4.149320351012211,5,3,428,500000,0.06339335231578395,50000,73,2.0,1.5,0.8298640702024421,1
creator_88,campaign_38,1.0,0.5,0.5,0.9726514813653758,5,3.17253482811104,2,3,1692,10000,0.01669561171877664,50000,82,2.0,0.6000000000000001,0.634506965622208,1
creator_89,campaign_39,0.0,1.0,0.5,0.816046683745128,5,2.760043129487755,3,3,459,10000,0.02343357072899256,50000,11,2.0,0.9,0.5520086258975511,1
creator_90,campaign_40,0.0,0.5,1.0,0.8375749775434417,3,2.660937208787599,1,2,880,50000,0.05398175756135327,5000,63,2.0,0.2,0.5321874417575198,1
creator_91,campaign_41,0.0,0.5,1.0,0.8689625174382303,5,2.564955734314451,5,2,102,5000,0.08498995942343505,20000,44,2.0,1.0,0.5129911468628902,1
creator_92,campaign_42,1.0,1.0,1.0,0.9565374419520094,5,3.8716921878734922,5,2,46,500000,0.08402824170221246,5000,13,0.2582849956750423,1.0,0.7743384375746984,1
